FilePath,URL,Title,Description,Keywords
data/files/file296.html,https://www.goal.com/en/news/aguero-to-arsenal-rumours-leave-former-gunners-defender/u29g99j8jztv16nfzlgf71vgj,Aguero to Arsenal rumours leave former Gunners defender Winterburn with 'big worry' over Man City striker | Goal.com,"Arsenal are reported to be one of the clubs keeping a close eye on Sergio Aguero&#039;s situation, as the Manchester City striker prepares to hit free agency, but Nigel Winterburn is not convinced that Emirates Stadium would be the right fit.","Sergio AgÃ¼ero,Arsenal,Manchester City,Premier League,Transfers"
data/files/file297.html,https://www.goal.com/en/news/tired-martinelli-calms-fresh-injury-fears-at-arsenal-after/1jyu6l8ramdlv10x4lpqkhg06q,'Tired' Martinelli calms fresh injury fears at Arsenal after ending 15-month goal drought | Goal.com,"Gabriel Martinelli has calmed any fears regarding the suffering of a fresh injury setback at Arsenal, with the Brazilian raring to go after ending a 15-month barren run in front of goal.","Arsenal,Gabriel Martinelli,Premier League,Sheffield United v Arsenal"
data/files/file298.html,https://www.goal.com/en/news/martinelli-injury-wouldve-been-heartbreaking-campbell/13ahtqtmq3khu13wfk5ze8vr63,âMartinelli injury blow wouldâve been heartbreakingâ â Campbell relieved to hear Arsenal update | Goal.com,"Gabriel Martinelli being forced back onto the sidelines for a prolonged period of time would have been âheartbreakingâ, says Kevin Campbell, with the former Arsenal striker relieved to hear that the Brazilianâs latest knock is not as bad as first feared.","Arsenal,Gabriel Martinelli,Premier League"
data/files/file299.html,https://www.goal.com/en/news/martinelli-likened-brazil-ronaldo-campbell-sensational/r9eoiwruykt7149cb9ear7qsf,Martinelli likened to Brazil legend Ronaldo as Campbell lauds âsensationalâ Arsenal starlet | Goal.com,"Gabriel Martinelli has been likened to Brazil legend Ronaldo by former Arsenal striker Kevin Campbell, with the Gunners considered to have a âsensationalâ talent on their hands.","Arsenal,Gabriel Martinelli,Premier League,Arsenal v Aston Villa"
data/files/file300.html,https://www.goal.com/en/news/martinelli-signs-new-long-term-arsenal-contract/qnv4n604e5sb1hww0tkjp0eju,Martinelli signs new long-term Arsenal contract | Goal.com,Arsenal youngster Gabriel Martinelli has signed a new long-term contract with the Gunners.,"Arsenal,Premier League,Transfers"
data/files/file301.html,https://www.goal.com/en/news/arteta-keen-to-complete-permanent-arsenal-deal-for-ceballos/10uyox1uvbmy21433un17eb6k4,Arteta keen to complete permanent Arsenal deal for Ceballos | Goal.com,Arsenal boss Mikel Arteta is hopeful Dani Ceballos can be brought to the Emirates Stadium on a permanent basis after a series of impressive performances for the Gunners.,"Arsenal,Premier League,Arsenal v Norwich City,Transfers,Norwich City"
data/files/file302.html,"https://www.goal.com/en/news/ceballos-open-premier-league-stay-arsenal-loan-real-madrid/1x7c7a8hgfxyx14d1o9drlo1nm#:~:text=Dani%20Ceballos%20is%20approaching%20the,slate%20back%20at%20Santiago%20Bernabeu.",Ceballos open to Premier League stay as Arsenal loan runs down and Real Madrid door remains closed | Goal.com,"Dani Ceballos is approaching the end of a season-long loan spell at Arsenal, but he is open to extending his stay in the Premier League","Arsenal,Real Madrid,Real Betis,Primera DivisiÃ³n,Premier League"
data/files/file303.html,https://www.goal.com/en/news/on-loan-arsenal-midfielder-ceballos-reiterates-desire-to-succeed-/133v2fvr738l118p50j4io9ron,404,,
data/files/file304.html,https://www.goal.com/en/news/luiz-arsenal-contract-cedric-mari-permanent-deals/g2p1n5xhr8ob1om50u5f7ufm5,Luiz given one-year Arsenal contract extension as Cedric & Mari complete permanent deals | Goal.com,"Arsenal have announced David Luiz has signed a one-year contract extension with the club, while loanees Cedric Soares and Pablo Mari have penned permanent deals.","Arsenal,Transfers,Premier League"
data/files/file305.html,https://www.goal.com/en/news/the-club-is-trying-to-finalise-everything-arteta-confident/1nm6xg0exeubi1t3o8jhcgr88w,"Arteta confident Ceballos, Soares, Mari and Luiz will sign Arsenal deals | Goal.com",Mikel Arteta has confirmed he wants to sign Pablo Mari and Cedric Soares permanently and that Arsenal are close to agreeing short-term contracts with David Luiz and Dani Ceballos,"Transfers,Arsenal,Premier League,Southampton v Arsenal,Southampton"
data/files/file306.html,https://www.goal.com/en/news/luiz-sent-off-for-arsenal-after-goal-giveaway-in-one-man/8v0buxgcbrxc19vfvpd6yfy0p,Luiz sent off for Arsenal after goal giveaway in one-man horror show at Man City | Goal.com,Arsenal centre-back David Luiz was sent off in a one-man horror show at Manchester City after giving away the first goal in the game shortly after being introduced to the action as a substitute.,"Manchester City v Arsenal,Premier League,Arsenal,Manchester City"
data/files/file307.html,https://www.goal.com/en/match/manchester-city-v-arsenal/820gdj2trlft6etbpn9r42162,"Manchester City v Arsenal Live Commentary & Result, 17/06/2020, Premier League | Goal.com","Premier League Live Commentary for Manchester City v Arsenal on 17 June 2020, includes full match statistics and key events, instantly updated.","Manchester City,Arsenal,17 June 2020,Premier League"
data/files/file308.html,https://www.goal.com/en/match/manchester-city-v-arsenal/news/820gdj2trlft6etbpn9r42162,"Manchester City v Arsenal News, 17/06/2020, Premier League | Goal.com","Latest news for Manchester City v Arsenal in Premier League on 17 June 2020, including team, injury, line-up, preview &amp; prediction news.","Manchester City,Arsenal,17 June 2020,Premier League"
data/files/file309.html,https://www.goal.com/en/category/african-all-stars/1/m66g3sljd7561e46qa8l0k9ka,"African All Stars News, Page 1 of 43 | Goal.com","African All Stars news archive, page 1 of 43.",
data/files/file310.html,https://www.goal.com/en/world-cup/70excpe1synn9kadnbppahdn7,World Cup News & Results | Goal.com,"The latest World Cup news, rumours, table, fixtures, live scores, results &amp; transfer news, powered by Goal.com.",
data/files/file311.html,https://www.goal.com/en/team/england/ck8m1cn23sukwsurgx5qakttk,England News & Results | Goal.com,"Latest England news from Goal.com, including transfer updates, rumours, results, scores and player interviews.",
data/files/file312.html,https://www.goal.com/en/news/england-fans-poo-cocaine-investigation-euro-2020-final/blt41349f8a0f641ea9,England fans threw poo & took cocaine as damning investigation reveals details of Euro 2020 final shame  | Goal.com,"Lives were endangered by England fans who forced entry, threw faeces and took cocaine at the Euro 2020 final","England,European Championship"
data/files/file313.html,https://www.goal.com/en/news/southgate-england-contract-extension-2024/blt02904a31a85fa2f2,Southgate extends England contract to 2024 as Three Lions seek to end trophy drought | Goal.com,"Gareth Southgate, along with assistant Steve Holland, has agreed a contract extension as England manager","England,World Cup,Gareth Southgate,European Championship"
data/files/file314.html,https://www.goal.com/en/news/england-world-cup-2022-qualifying-group-fixtures-results/vw0hws2e90ea1tyy8nnumios8,"England World Cup 2022 qualifying: Group, fixtures, results & everything you need to know | Goal.com","Everything you need to know about England&#039;s World Cup 2022 qualifying campaign, including group standings, fixtures, results and more.","England,World Cup,Hungary,Andorra v England,England v Poland,England v Andorra,Poland,England v San Marino,England v Albania,Hungary v England"
data/files/file315.html,https://www.goal.com/en/news/its-what-i-dreamt-about-watkins-over-the-moon-after-debut/qpzzksupewsc1b2o0z1sflcn7,404,,
data/files/file316.html,https://www.goal.com/en/news/world-cup-2022-stadiums-fixtures-tickets/t37kdh37q7ut1jcard2roka2e,"World Cup 2022: Stadiums, fixtures & tickets | Goal.com","It may still be several years away, but the first edition of the FIFA World Cup to be held in the Middle East continues to be hotly debated","World Cup,Qatar"
data/files/file317.html,https://www.goal.com#qualification-start,"Soccer News, Live Scores, Results & Transfers | Goal.com US","The latest soccer news, live scores, results, rumours, transfers, fixture schedules, table standings and player profiles from around the world, including UEFA Champions League.",
data/files/file318.html,https://www.goal.com/en-us/news/live/transfer-news-and-rumours-live-wijnaldum-could-join-tottenham-as-/bltbdb4cf7abf98c6c1, Transfer news and rumours LIVE: Wijnaldum could join Tottenham as part of Ndombele move to PSG  | Goal.com,"GOAL takes a look at the biggest transfer news and rumours from the Premier League, La Liga, Serie A and around the world","Transfers,Premier League,Serie A,Ligue 1,Bundesliga,Primera DivisiÃ³n"
data/files/file319.html,https://www.goal.com/en-us/news/live/transfer-news-and-rumours-live/blt6d674765e3196033,Transfer news and rumours LIVE: Eriksen set for Brentford move | Goal.com,"GOAL brings you the biggest transfer news and rumours from the Premier League, La Liga, Serie A and more","Transfers,Premier League,Serie A,Bundesliga,Ligue 1,Primera DivisiÃ³n"
data/files/file320.html,https://www.goal.com/en-us/match/burkina-faso-v-gabon/ey08csk9sxl2b96cmtpiiz9qs,"Burkina Faso v Gabon Live Commentary & Result, 1/23/22, Africa Cup of Nations | Goal.com","Africa Cup of Nations Live Commentary for Burkina Faso v Gabon on January 23, 2022, includes full match statistics and key events, instantly updated.","Burkina Faso,Gabon,January 23, 2022,Africa Cup of Nations"
data/files/file321.html,https://www.goal.com/en-us/team/burkina-faso/1/etmdes5ggjhtxte8v8ceiwbio,"Burkina Faso News, Page 1 of 1 | Goal.com","Burkina Faso news archive, page 1 of 1.",
data/files/file322.html,https://www.goal.com/en-us/match/burkina-faso-v-ethiopia/5lk6ai9v5otrg2swg4ob6n40k,"Burkina Faso v Ethiopia Match Report, 1/17/22, Africa Cup of Nations | Goal.com","Africa Cup of Nations Match Report for Burkina Faso v Ethiopia on January 17, 2022, includes all goals and incidents. Have your say on the game in the comments.","Burkina Faso,Ethiopia,January 17, 2022,Africa Cup of Nations"
data/files/file323.html,https://www.goal.com/en-us/match/burkina-faso-v-ethiopia/commentary-result/5lk6ai9v5otrg2swg4ob6n40k,"Burkina Faso v Ethiopia Live Commentary & Result, 1/17/22, Africa Cup of Nations | Goal.com","Africa Cup of Nations Live Commentary for Burkina Faso v Ethiopia on January 17, 2022, includes full match statistics and key events, instantly updated.","Burkina Faso,Ethiopia,January 17, 2022,Africa Cup of Nations"
data/files/file324.html,https://www.goal.com/en-us/match/burkina-faso-v-ethiopia/lineups/5lk6ai9v5otrg2swg4ob6n40k,"Burkina Faso v Ethiopia Starting XIs, 1/17/22, Africa Cup of Nations | Goal.com","Africa Cup of Nations team line-ups and starting XIs for Burkina Faso v Ethiopia on January 17, 2022. Full player analysis.","Burkina Faso,Ethiopia,January 17, 2022,Africa Cup of Nations"
data/files/file325.html,https://www.goal.com/en-us/player/g-sangar%C3%A9/5ylp2ahjj6d2dhb3st04pfi3u,"Gustavo SangarÃ©, Latest News & Player Profile | Goal.com","Gustavo SangarÃ©, latest news &amp; rumours, player profile, detailed statistics, career details and transfer information for the US Quevilly Rouen MÃ©tropole II player, powered by Goal.com.",
data/files/file326.html,https://www.goal.com/en-us/player/b-traor%C3%A9/9uo88sreasbyj41lg34hxy28l,"Bertrand TraorÃ©, Latest News & Player Profile | Goal.com","Bertrand TraorÃ©, latest news &amp; rumours, player profile, detailed statistics, career details and transfer information for the Aston Villa FC player, powered by Goal.com.",
data/files/file327.html,https://www.goal.com/en-us/player/a-sawadogo/d4ocao3y1qc3vmsdh26d07pih,"Aboubacar Sawadogo, Latest News & Player Profile | Goal.com","Aboubacar Sawadogo, latest news &amp; rumours, player profile, detailed statistics, career details and transfer information for the Rail Club de Kadiogo player, powered by Goal.com.",
data/files/file328.html,https://www.goal.com/en-us/player/c-bayala/9higgl848a37qflh0sts05tjp,"Cyrille Bayala, Latest News & Player Profile | Goal.com","Cyrille Bayala, latest news &amp; rumours, player profile, detailed statistics, career details and transfer information for the AC Ajaccio player, powered by Goal.com.",
data/files/file329.html,https://www.goal.com/en-us/player/p-malo/9c9hirf64ic288z1fj304n3dh,"Patrick Malo, Latest News & Player Profile | Goal.com","Patrick Malo, latest news &amp; rumours, player profile, detailed statistics, career details and transfer information for the Hassania Union Sport d&#039;Agadir player, powered by Goal.com.",
data/files/file330.html,https://www.goal.com/en-us/player/t-shanko/6106b7p2mp3w85m3zei9gh0tm,"Teklemariam Shanko, Latest News & Player Profile | Goal.com","Teklemariam Shanko, latest news &amp; rumours, player profile, detailed statistics, career details and transfer information for the Ethiopia player, powered by Goal.com.",
data/files/file331.html,https://www.goal.com/en-us/match/burkina-faso-v-ethiopia/preview/5lk6ai9v5otrg2swg4ob6n40k,"Burkina Faso v Ethiopia Match Preview, 1/17/22, Africa Cup of Nations | Goal.com","Africa Cup of Nations match preview for Burkina Faso v Ethiopia on January 17, 2022, includes latest club news, team head to head form, as well as last five matches.","Burkina Faso,Ethiopia,January 17, 2022,Africa Cup of Nations"
data/files/file332.html,https://www.goal.com/en-us/match/sudan-v-ethiopia/bs9335o4apbtysz3hbyv9ad5g,"Sudan v Ethiopia Live Commentary & Result, 12/30/21, Friendlies | Goal.com","Friendlies Live Commentary for Sudan v Ethiopia on December 30, 2021, includes full match statistics and key events, instantly updated.","Sudan,Ethiopia,December 30, 2021,Friendlies"
data/files/file333.html,https://www.goal.com/en-us/team/sudan/86muus29rglv74lr0yn1zp4ni,Sudan News & Results | Goal.com,"Latest Sudan news from Goal.com, including transfer updates, rumours, results, scores and player interviews.",
data/files/file334.html,https://www.goal.com/en-us/player/mazin-mohamedein/9tjwwlqf2x49da5mfu8sjm162,"Mazin Mohamedein, Latest News & Player Profile | Goal.com","Mazin Mohamedein, latest news &amp; rumours, player profile, detailed statistics, career details and transfer information for the Sudan player, powered by Goal.com.",
data/files/file335.html,https://www.goal.com/en-us/wc-qualification-africa/3aa4mumjl6zyetg6o9hwd5hhx,WC Qualification Africa News & Results | Goal.com,"The latest WC Qualification Africa news, rumours, standings, schedule, live scores, results &amp; transfer news, powered by Goal.com.",
data/files/file336.html,https://www.goal.com/en-us/team/madagascar/9kkn65uke5h6mx936kajcqw5k,Madagascar News & Results | Goal.com,"Latest Madagascar news from Goal.com, including transfer updates, rumours, results, scores and player interviews.",
data/files/file337.html,https://www.goal.com/en-us/cosafa-cup/5liafywveaf56s2nod8hg9nca,"COSAFA Cup Fixture Schedule, Live Scores & Results | Goal.com","COSAFA Cup fixtures, live scores &amp; results, including dates, kick-off times and full COSAFA Cup schedule for the 2021 South Africa season.",
data/files/file338.html,https://www.goal.com/en-us/cosafa-cup/fixtures-results/2021-07-16/5liafywveaf56s2nod8hg9nca,"COSAFA Cup Fixtures & Results, 2021/07/16, 2021 South Africa | Goal.com","2021/07/16 COSAFA Cup fixtures and results, powered by goal.com. Includes full match reports for every single game.",
data/files/file339.html,https://www.goal.com/en-us/match/senegal-v-eswatini/a1up10vn5v1p1sym454nki7f8,"Senegal v Eswatini Live Commentary & Result, 7/16/21, COSAFA Cup | Goal.com","COSAFA Cup Live Commentary for Senegal v Eswatini on July 16, 2021, includes full match statistics and key events, instantly updated.","Senegal,Eswatini,July 16, 2021,COSAFA Cup"
data/files/file340.html,https://www.goal.com/en-us/team/eswatini/5srtrg7j3v3ixc2p91cfioll2,Eswatini News & Results | Goal.com,"Latest Eswatini news from Goal.com, including transfer updates, rumours, results, scores and player interviews.",
data/files/file341.html,https://www.goal.com/en-us/player/mlamuli-msibi/6jlykdj1itvz7mt1pdi46p36y,"Mlamuli Msibi, Latest News & Player Profile | Goal.com","Mlamuli Msibi, latest news &amp; rumours, player profile, detailed statistics, career details and transfer information for the Royal Leopards FC player, powered by Goal.com.",
data/files/file342.html,https://www.goal.com/en-us/player/sabelo-gamedze/ey9jsq8ustypvjcios8r67h79,"Sabelo Gamedze, Latest News & Player Profile | Goal.com","Sabelo Gamedze, latest news &amp; rumours, player profile, detailed statistics, career details and transfer information for the Eswatini player, powered by Goal.com.",
data/files/file343.html,https://www.goal.com/en-us/player/sandanzwe-mathabela/947t915rysyx9apvr41586ggl,"Sandanzwe Mathabela, Latest News & Player Profile | Goal.com","Sandanzwe Mathabela, latest news &amp; rumours, player profile, detailed statistics, career details and transfer information for the Mbabane Swallows FC player, powered by Goal.com.",
data/files/file344.html,https://www.goal.com/en-us/player/ncamiso-dlamini/bnsqnu2qxfdt8epm49v86ixyi,"Ncamiso Dlamini, Latest News & Player Profile | Goal.com","Ncamiso Dlamini, latest news &amp; rumours, player profile, detailed statistics, career details and transfer information for the Royal Leopards FC player, powered by Goal.com.",
data/files/file345.html,https://www.goal.com/en-us/player/bonginkosi-dlamini/as3tiopptqfultos1i28oe47p,"Bonginkosi Dlamini, Latest News & Player Profile | Goal.com","Bonginkosi Dlamini, latest news &amp; rumours, player profile, detailed statistics, career details and transfer information for the Royal Leopards FC player, powered by Goal.com.",
data/files/file346.html,https://www.goal.com/en-us/player/njabulo-tfwala/4imdfegggssuna34dfsqx9n2s,"Njabulo Tfwala, Latest News & Player Profile | Goal.com","Njabulo Tfwala, latest news &amp; rumours, player profile, detailed statistics, career details and transfer information for the Eswatini player, powered by Goal.com.",
data/files/file347.html,https://www.goal.com/en-us/player/sabelo-ndzinisa/aoapnylibqffjl30zcw7osjbp,"Sabelo Ndzinisa, Latest News & Player Profile | Goal.com","Sabelo Ndzinisa, latest news &amp; rumours, player profile, detailed statistics, career details and transfer information for the Mbombela United player, powered by Goal.com.",
data/files/file348.html,https://www.goal.com/en-us/player/khethokuhle-mkhontfo/460ck5ndxbgc7cyeefe4tod90,"Khethokuhle Mkhontfo, Latest News & Player Profile | Goal.com","Khethokuhle Mkhontfo, latest news &amp; rumours, player profile, detailed statistics, career details and transfer information for the Eswatini player, powered by Goal.com.",
data/files/file349.html,https://www.goal.com/en-us/team/eswatini/table/5srtrg7j3v3ixc2p91cfioll2,Eswatini Tables & Standings | Goal.com,"Latest Eswatini table and standing positions for Africa Cup of Nations Qualification, WC Qualification Africa, African Nations Championship and COSAFA Cup",
data/files/file350.html,https://www.goal.com/en-us/team/botswana/7wkvdl4pc28z7pjutt7g20fy1,Botswana News & Results | Goal.com,"Latest Botswana news from Goal.com, including transfer updates, rumours, results, scores and player interviews.",
data/files/file351.html,https://www.goal.com/en-us/player/tshepo-malgas/9vzcmgc1a0vdhql6lartvn6z8,"Tshepo Malgas, Latest News & Player Profile | Goal.com","Tshepo Malgas, latest news &amp; rumours, player profile, detailed statistics, career details and transfer information for the Botswana player, powered by Goal.com.",
data/files/file352.html,https://www.goal.com/en-us/player/kutwelo-mpolokang/cnvf2rgy2kwxj9dspduu3ltzo,"Kutwelo Mpolokang, Latest News & Player Profile | Goal.com","Kutwelo Mpolokang, latest news &amp; rumours, player profile, detailed statistics, career details and transfer information for the Botswana player, powered by Goal.com.",
data/files/file353.html,https://www.goal.com/en-us/player/mbatshi-elias/3wqszmh75d8v62wrsp5p6ms8a,"Mbatshi Elias, Latest News & Player Profile | Goal.com","Mbatshi Elias, latest news &amp; rumours, player profile, detailed statistics, career details and transfer information for the Orapa United FC player, powered by Goal.com.",
data/files/file354.html,https://www.goal.com/en-us/team/botswana/fixtures-results/7wkvdl4pc28z7pjutt7g20fy1,"Botswana Live Scores, Fixtures & Results | Goal.com","Latest Botswana Live Scores, Fixtures &amp; Results, including Africa Cup of Nations Qualification, WC Qualification Africa, African Nations Championship and COSAFA Cup, featuring match reports and match previews.",
data/files/file355.html,https://www.goal.com/en-us/match/zambia-v-botswana/9wxvk31n60trw99gdam32auc4,"Zambia v Botswana Live Commentary & Result, 7/13/21, COSAFA Cup | Goal.com","COSAFA Cup Live Commentary for Zambia v Botswana on July 13, 2021, includes full match statistics and key events, instantly updated.","Zambia,Botswana,July 13, 2021,COSAFA Cup"
data/files/file356.html,https://www.goal.com/en-us/match/zambia-v-botswana/lineups/9wxvk31n60trw99gdam32auc4,"Zambia v Botswana Starting XIs, 7/13/21, COSAFA Cup | Goal.com","COSAFA Cup team line-ups and starting XIs for Zambia v Botswana on July 13, 2021. Full player analysis.","Zambia,Botswana,July 13, 2021,COSAFA Cup"
data/files/file357.html,https://www.goal.com/en-us/player/m-elias/3wqszmh75d8v62wrsp5p6ms8a,"Mbatshi Elias, Latest News & Player Profile | Goal.com","Mbatshi Elias, latest news &amp; rumours, player profile, detailed statistics, career details and transfer information for the Orapa United FC player, powered by Goal.com.",
data/files/file358.html,https://www.goal.com/en-us/player/l-malapela/btn3gw7tod15sqdiq6qs6c9re,"Lesenya Malapela, Latest News & Player Profile | Goal.com","Lesenya Malapela, latest news &amp; rumours, player profile, detailed statistics, career details and transfer information for the Orapa United FC player, powered by Goal.com.",
data/files/file359.html,https://www.goal.com/en-us/player/e-morake/3hd28j1yidjo40dxl4778ykx6,"Ezekiel Morake, Latest News & Player Profile | Goal.com","Ezekiel Morake, latest news &amp; rumours, player profile, detailed statistics, career details and transfer information for the Jwaneng Galaxy FC player, powered by Goal.com.",
data/files/file360.html,https://www.goal.com/en-us/player/f-thulare/as97a7xd35eocggmfedodhune,"Fortunate Thulare, Latest News & Player Profile | Goal.com","Fortunate Thulare, latest news &amp; rumours, player profile, detailed statistics, career details and transfer information for the Botswana player, powered by Goal.com.",
data/files/file361.html,https://www.goal.com/en-us/match/zambia-v-botswana/preview/9wxvk31n60trw99gdam32auc4,"Zambia v Botswana Match Preview, 7/13/21, COSAFA Cup | Goal.com","COSAFA Cup match preview for Zambia v Botswana on July 13, 2021, includes latest club news, team head to head form, as well as last five matches.","Zambia,Botswana,July 13, 2021,COSAFA Cup"
data/files/file362.html,https://www.goal.com/en-us/match/botswana-v-lesotho/dbgccu8ugni3cbxdetzhrep78,"Botswana v Lesotho Live Commentary & Result, 7/10/21, COSAFA Cup | Goal.com","COSAFA Cup Live Commentary for Botswana v Lesotho on July 10, 2021, includes full match statistics and key events, instantly updated.","Botswana,Lesotho,July 10, 2021,COSAFA Cup"
data/files/file363.html,https://www.goal.com/en-us/match/botswana-v-lesotho/preview/dbgccu8ugni3cbxdetzhrep78,"Botswana v Lesotho Match Preview, 7/10/21, COSAFA Cup | Goal.com","COSAFA Cup match preview for Botswana v Lesotho on July 10, 2021, includes latest club news, team head to head form, as well as last five matches.","Botswana,Lesotho,July 10, 2021,COSAFA Cup"
data/files/file364.html,https://www.goal.com/en-us/match/south-africa-v-botswana/dapsaar2elk2gcsgytar98cgk,"South Africa v Botswana Match Report, 7/6/21, COSAFA Cup | Goal.com","COSAFA Cup Match Report for South Africa v Botswana on July 6, 2021, includes all goals and incidents. Have your say on the game in the comments.","South Africa,Botswana,July 6, 2021,COSAFA Cup"
data/files/file365.html,https://www.goal.com/en-us/match/south-africa-v-botswana/report/dapsaar2elk2gcsgytar98cgk,"South Africa v Botswana Match Report, 7/6/21, COSAFA Cup | Goal.com","COSAFA Cup Match Report for South Africa v Botswana on July 6, 2021, includes all goals and incidents. Have your say on the game in the comments.","South Africa,Botswana,July 6, 2021,COSAFA Cup"
data/files/file366.html,https://www.goal.com/en-us/match/south-africa-v-botswana/commentary-result/dapsaar2elk2gcsgytar98cgk,"South Africa v Botswana Live Commentary & Result, 7/6/21, COSAFA Cup | Goal.com","COSAFA Cup Live Commentary for South Africa v Botswana on July 6, 2021, includes full match statistics and key events, instantly updated.","South Africa,Botswana,July 6, 2021,COSAFA Cup"
data/files/file367.html,https://www.goal.com/en-us/team/south-africa/1/xmip8t9f2kefltjkraxzsxl9,"South Africa News, Page 1 of 3 | Goal.com","South Africa news archive, page 1 of 3.",
data/files/file368.html,https://www.goal.com/en-us/news/baxter-why-bafana-bafana-win-more-friendlies-than/1e278aon9hc9217qvotsqzy5qc,Baxter wants South Africa to learn from Germany & Argentina | Goal.com,The 63-year-old mentor has taken time from his busy schedule and keep tabs on the ongoing Fifa Confederations Cup in Russia,"Confederations Cup,South Africa"
data/files/file369.html,https://www.goal.com/en-za/people/england/29966/stuart-baxter,404,,
data/files/file370.html,https://www.goal.com/en-za/legal/privacy-policy,FootballCo Group - Privacy Notice | Goal.com,FootballCo Group - Privacy Notice,
data/files/file371.html,https://www.goal.com/en-za,"Football News, Live Scores, Results & Transfers | Goal.com South Africa","The latest football news, live scores, results, rumours, transfers, fixtures, tables and player profiles from around the world, including PSL.",
data/files/file372.html,https://www.goal.com/en-za/match/manchester-city-v-arsenal/cccyye9l9gwowwbmjbtm46gpg,"Manchester City v Arsenal Live Commentary & Result, 2022/01/23, Women's Super League | Goal.com","Women&#039;s Super League Live Commentary for Manchester City v Arsenal on 23 January 2022, includes full match statistics and key events, instantly updated.","Manchester City,Arsenal,23 January 2022,Women&#039;s Super League"
data/files/file373.html,https://www.goal.com/en-za/team/arsenal/5rurqie3qt1qav9ir5mkqinn,Arsenal News | Goal.com,"Latest Arsenal news from Goal.com, including transfer updates, rumours, results, scores and player interviews.",
data/files/file374.html,https://www.goal.com/en-za/news/ruby-mace-england-ronaldo-inspired-teen-arsenal-man-city/blt5b63ec26819634f3,Ruby Mace: Englandâs Ronaldo-inspired teen who left Arsenal for Man City | Goal.com,"Eighteen-year-old midfielder Ruby Mace chose to leave Arsenal for one of their Womenâs Super League rivals, Manchester City, in the summer of 2021 as the England youth international aims to continue her development","NXGN,Women&#039;s Super League,Manchester City,Ruby Mace,Arsenal,Women&#039;s football,Features &amp; Opinions,Exclusive"
data/files/file375.html,https://www.goal.com/en-za/legal/terms-conditions,Terms and Conditions | Goal.com,,
data/files/file376.html,https://www.goal.com/en-za/contact,"Contact us - Goal is the worldâs largest online football destination, covering the biggest teams, players and leagues. | Goal.com","Contact us - Goal is the worldâs largest online football destination, covering the biggest teams, players and leagues.",
data/files/file377.html,https://www.goal.com/en-za/news/from-title-glory-to-bitter-divorce-conte-chelsea-tenure/bltf29875efd62af620,From title glory to a Â£26m divorce: Inside Conte's tumultuous Chelsea tenure | Goal.com,Former Chelsea boss Antonio Conte is now in charge of Tottenham and his Stamford Bridge tenure ended in a legal dispute but he remains the last manager to lead the Blues to the Premier League title,"Chelsea,Transfers,Antonio Conte,Chelsea v Tottenham Hotspur,Tottenham Hotspur,Premier League,Features &amp; Opinions"
data/files/file378.html,https://www.goal.com/en-za/news/chelsea-did-just-about-enough-but-their-transfer-window-was-full-/1ow8xj6tz48nt10xy29j0sozv4,Chelsea escape transfer disaster but anger grows towards Emenalo & Granovskaia | Goal.com,The Blues had an underwhelming transfer window as they failed to secure a number of targets but they averted complete disaster in the final hours,"Transfers,Chelsea,Premier League"
data/files/file379.html,https://www.goal.com/en-za/transfer-news,"Transfer News, Latest Football Transfer News | Goal.com","The latest football transfer news and breaking transfer rumours. Find all the latest transfer news here from around the world, powered by Goal.com.",
data/files/file380.html,https://www.goal.com/en-za/news/psg-transfer-target-faivre/blt4c3a2236074a03f5,Romain emperor: PSG transfer target Faivre ready for the big time | Goal.com,Romain Faivre has spent the last 18 months impressing Ligue 1 audiences with his elegant brand of football and now a move to Paris Saint-Germain could be in the offing,"Transfers,PSG,Ligue 1,Brest,Romain Faivre"
data/files/file381.html,https://www.goal.com/en-za/news/mamelodi-sundowns-sirino-would-price-tag-be-a-stumbling/blt7739497b242d34dc,Mamelodi Sundowns' Sirino: Would price-tag be a stumbling block for Kaizer Chiefs and Orlando Pirates? | Goal.com,The expected arrival of Erwin Saavedra at Mamelodi Sundowns could potentially enable a team like Kaizer Chiefs or Orlando Pirates to make a move for Masandawana star Gaston Sirino.,"PSL,Kaizer Chiefs,Orlando Pirates,Mamelodi Sundowns,Features &amp; Opinions,GastÃ³n Sirino"
data/files/file382.html,https://www.goal.com/en-za/news/mamelodi-sundowns-saavedra-move-gets-closer-as-former-club/blt03489da34c9f7f6f,Mamelodi Sundowns: Saavedra move gets closer as former club say goodbye | Goal.com,"Reported Mamelodi Sundowns target Erwin Saavedra has been bid farewell by his South American team, Club Bolivar.","PSL,Mamelodi Sundowns"
data/files/file383.html,https://www.goal.com/en-za/news/mamelodi-sundowns-saavedra-would-bring-in-elements-of-kekana/bltd338d02afca2cbbb,Saavedra would bring in elements of Kekana and Sirino to Mamelodi Sundowns  | Goal.com,"Should Mamelodi Sundowns complete the signing of Erwin Saavedra, they would be getting a dynamic player.","Mamelodi Sundowns,PSL,Features &amp; Opinions"
